code,name,level,parent_code,full_name,sort_order
441224104,甘洒镇,town,441224,中国广东省肇庆市怀集县甘洒镇,441224104
441224105,凤岗镇,town,441224,中国广东省肇庆市怀集县凤岗镇,441224105
441224106,洽水镇,town,441224,中国广东省肇庆市怀集县洽水镇,441224106
441224107,梁村镇,town,441224,中国广东省肇庆市怀集县梁村镇,441224107
441224108,大岗镇,town,441224,中国广东省肇庆市怀集县大岗镇,441224108
441224109,岗坪镇,town,441224,中国广东省肇庆市怀集县岗坪镇,441224109
441224110,冷坑镇,town,441224,中国广东省肇庆市怀集县冷坑镇,441224110
441224111,马宁镇,town,441224,中国广东省肇庆市怀集县马宁镇,441224111
441224112,蓝钟镇,town,441224,中国广东省肇庆市怀集县蓝钟镇,441224112
441224113,永固镇,town,441224,中国广东省肇庆市怀集县永固镇,441224113
441224114,诗洞镇,town,441224,中国广东省肇庆市怀集县诗洞镇,441224114
441224115,桥头镇,town,441224,中国广东省肇庆市怀集县桥头镇,441224115
441224116,中洲镇,town,441224,中国广东省肇庆市怀集县中洲镇,441224116
441224118,连麦镇,town,441224,中国广东省肇庆市怀集县连麦镇,441224118
441224200,下帅壮族瑶族乡,town,441224,中国广东省肇庆市怀集县下帅壮族瑶族乡,441224200
441225001,江口街道,town,441225,中国广东省肇庆市封开县江口街道,441225001
441225101,江川镇,town,441225,中国广东省肇庆市封开县江川镇,441225101
441225102,白垢镇,town,441225,中国广东省肇庆市封开县白垢镇,441225102
441225103,大洲镇,town,441225,中国广东省肇庆市封开县大洲镇,441225103
441225104,渔涝镇,town,441225,中国广东省肇庆市封开县渔涝镇,441225104
441225105,河儿口镇,town,441225,中国广东省肇庆市封开县河儿口镇,441225105
441225106,莲都镇,town,441225,中国广东省肇庆市封开县莲都镇,441225106
441225107,杏花镇,town,441225,中国广东省肇庆市封开县杏花镇,441225107
441225108,罗董镇,town,441225,中国广东省肇庆市封开县罗董镇,441225108
441225109,长岗镇,town,441225,中国广东省肇庆市封开县长岗镇,441225109
441225110,平凤镇,town,441225,中国广东省肇庆市封开县平凤镇,441225110
441225111,南丰镇,town,441225,中国广东省肇庆市封开县南丰镇,441225111
441225112,大玉口镇,town,441225,中国广东省肇庆市封开县大玉口镇,441225112
441225113,都平镇,town,441225,中国广东省肇庆市封开县都平镇,441225113
441225114,金装镇,town,441225,中国广东省肇庆市封开县金装镇,441225114
441225115,长安镇,town,441225,中国广东省肇庆市封开县长安镇,441225115
441226001,德城街道,town,441226,中国广东省肇庆市德庆县德城街道,441226001
441226101,新圩镇,town,441226,中国广东省肇庆市德庆县新圩镇,441226101
441226102,回龙镇,town,441226,中国广东省肇庆市德庆县回龙镇,441226102
441226103,官圩镇,town,441226,中国广东省肇庆市德庆县官圩镇,441226103
441226105,马圩镇,town,441226,中国广东省肇庆市德庆县马圩镇,441226105
441226106,高良镇,town,441226,中国广东省肇庆市德庆县高良镇,441226106
441226107,莫村镇,town,441226,中国广东省肇庆市德庆县莫村镇,441226107
441226109,永丰镇,town,441226,中国广东省肇庆市德庆县永丰镇,441226109
441226110,武垄镇,town,441226,中国广东省肇庆市德庆县武垄镇,441226110
441226111,播植镇,town,441226,中国广东省肇庆市德庆县播植镇,441226111
441226112,凤村镇,town,441226,中国广东省肇庆市德庆县凤村镇,441226112
441226113,悦城镇,town,441226,中国广东省肇庆市德庆县悦城镇,441226113
441226114,九市镇,town,441226,中国广东省肇庆市德庆县九市镇,441226114
441284001,城中街道,town,441284,中国广东省肇庆市四会市城中街道,441284001
441284002,东城街道,town,441284,中国广东省肇庆市四会市东城街道,441284002
441284003,贞山街道,town,441284,中国广东省肇庆市四会市贞山街道,441284003
441284100,龙甫镇,town,441284,中国广东省肇庆市四会市龙甫镇,441284100
441284101,地豆镇,town,441284,中国广东省肇庆市四会市地豆镇,441284101
441284102,威整镇,town,441284,中国广东省肇庆市四会市威整镇,441284102
441284103,罗源镇,town,441284,中国广东省肇庆市四会市罗源镇,441284103
441284104,迳口镇,town,441284,中国广东省肇庆市四会市迳口镇,441284104
441284105,大沙镇,town,441284,中国广东省肇庆市四会市大沙镇,441284105
441284107,石狗镇,town,441284,中国广东省肇庆市四会市石狗镇,441284107
441284108,黄田镇,town,441284,中国广东省肇庆市四会市黄田镇,441284108
441284110,江谷镇,town,441284,中国广东省肇庆市四会市江谷镇,441284110
441284113,下茆镇,town,441284,中国广东省肇庆市四会市下茆镇,441284113
441284400,广东省济广监狱,town,441284,中国广东省肇庆市四会市广东省济广监狱,441284400
441284450,肇庆高新技术产业开发区,town,441284,中国广东省肇庆市四会市肇庆高新技术产业开发区,441284450
441302001,桥东街道,town,441302,中国广东省惠州市惠城区桥东街道,441302001
441302002,桥西街道,town,441302,中国广东省惠州市惠城区桥西街道,441302002
441302003,江南街道,town,441302,中国广东省惠州市惠城区江南街道,441302003
441302004,江北街道,town,441302,中国广东省惠州市惠城区江北街道,441302004
441302005,龙丰街道,town,441302,中国广东省惠州市惠城区龙丰街道,441302005
441302006,河南岸街道,town,441302,中国广东省惠州市惠城区河南岸街道,441302006
441302007,惠环街道,town,441302,中国广东省惠州市惠城区惠环街道,441302007
441302008,陈江街道,town,441302,中国广东省惠州市惠城区陈江街道,441302008
441302009,水口街道,town,441302,中国广东省惠州市惠城区水口街道,441302009
441302010,小金口街道,town,441302,中国广东省惠州市惠城区小金口街道,441302010
441302100,汝湖镇,town,441302,中国广东省惠州市惠城区汝湖镇,441302100
441302103,三栋镇,town,441302,中国广东省惠州市惠城区三栋镇,441302103
441302106,潼湖镇,town,441302,中国广东省惠州市惠城区潼湖镇,441302106
441302107,沥林镇,town,441302,中国广东省惠州市惠城区沥林镇,441302107
441302109,马安镇,town,441302,中国广东省惠州市惠城区马安镇,441302109
441302110,横沥镇,town,441302,中国广东省惠州市惠城区横沥镇,441302110
441302112,芦洲镇,town,441302,中国广东省惠州市惠城区芦洲镇,441302112
441302114,潼侨镇,town,441302,中国广东省惠州市惠城区潼侨镇,441302114
441302401,东江高新科技产业园,town,441302,中国广东省惠州市惠城区东江高新科技产业园,441302401
441302402,惠南高新科技产业园,town,441302,中国广东省惠州市惠城区惠南高新科技产业园,441302402
441302450,惠州市林场,town,441302,中国广东省惠州市惠城区惠州市林场,441302450
441303001,淡水街道,town,441303,中国广东省惠州市惠阳区淡水街道,441303001
441303002,秋长街道,town,441303,中国广东省惠州市惠阳区秋长街道,441303002
441303003,三和街道,town,441303,中国广东省惠州市惠阳区三和街道,441303003
441303006,大亚湾澳头街道,town,441303,中国广东省惠州市惠阳区大亚湾澳头街道,441303006
441303007,大亚湾霞涌街道,town,441303,中国广东省惠州市惠阳区大亚湾霞涌街道,441303007
441303008,大亚湾西区街道,town,441303,中国广东省惠州市惠阳区大亚湾西区街道,441303008
441303101,沙田镇,town,441303,中国广东省惠州市惠阳区沙田镇,441303101
441303103,新圩镇,town,441303,中国广东省惠州市惠阳区新圩镇,441303103
441303104,镇隆镇,town,441303,中国广东省惠州市惠阳区镇隆镇,441303104
441303108,永湖镇,town,441303,中国广东省惠州市惠阳区永湖镇,441303108
441303109,良井镇,town,441303,中国广东省惠州市惠阳区良井镇,441303109
441303110,平潭镇,town,441303,中国广东省惠州市惠阳区平潭镇,441303110
441322001,罗阳街道,town,441322,中国广东省惠州市博罗县罗阳街道,441322001
441322002,龙溪街道,town,441322,中国广东省惠州市博罗县龙溪街道,441322002
441322100,石坝镇,town,441322,中国广东省惠州市博罗县石坝镇,441322100
441322102,麻陂镇,town,441322,中国广东省惠州市博罗县麻陂镇,441322102
441322103,观音阁镇,town,441322,中国广东省惠州市博罗县观音阁镇,441322103
441322104,公庄镇,town,441322,中国广东省惠州市博罗县公庄镇,441322104
441322105,杨村镇,town,441322,中国广东省惠州市博罗县杨村镇,441322105
441322106,柏塘镇,town,441322,中国广东省惠州市博罗县柏塘镇,441322106
441322108,泰美镇,town,441322,中国广东省惠州市博罗县泰美镇,441322108
441322113,湖镇镇,town,441322,中国广东省惠州市博罗县湖镇镇,441322113
441322115,长宁镇,town,441322,中国广东省惠州市博罗县长宁镇,441322115
441322116,福田镇,town,441322,中国广东省惠州市博罗县福田镇,441322116
441322117,龙华镇,town,441322,中国广东省惠州市博罗县龙华镇,441322117
441322119,园洲镇,town,441322,中国广东省惠州市博罗县园洲镇,441322119
441322121,石湾镇,town,441322,中国广东省惠州市博罗县石湾镇,441322121
441322122,杨侨镇,town,441322,中国广东省惠州市博罗县杨侨镇,441322122
441322123,横河镇,town,441322,中国广东省惠州市博罗县横河镇,441322123
441322570,罗浮山管理区,town,441322,中国广东省惠州市博罗县罗浮山管理区,441322570
441323001,平山街道,town,441323,中国广东省惠州市惠东县平山街道,441323001
441323002,大岭街道,town,441323,中国广东省惠州市惠东县大岭街道,441323002
441323102,白花镇,town,441323,中国广东省惠州市惠东县白花镇,441323102
441323103,梁化镇,town,441323,中国广东省惠州市惠东县梁化镇,441323103
441323104,稔山镇,town,441323,中国广东省惠州市惠东县稔山镇,441323104
441323105,铁涌镇,town,441323,中国广东省惠州市惠东县铁涌镇,441323105
441323106,平海镇,town,441323,中国广东省惠州市惠东县平海镇,441323106
441323109,吉隆镇,town,441323,中国广东省惠州市惠东县吉隆镇,441323109
441323110,黄埠镇,town,441323,中国广东省惠州市惠东县黄埠镇,441323110
441323113,多祝镇,town,441323,中国广东省惠州市惠东县多祝镇,441323113
441323115,安墩镇,town,441323,中国广东省惠州市惠东县安墩镇,441323115
441323118,高潭镇,town,441323,中国广东省惠州市惠东县高潭镇,441323118
441323120,宝口镇,town,441323,中国广东省惠州市惠东县宝口镇,441323120
441323121,白盆珠镇,town,441323,中国广东省惠州市惠东县白盆珠镇,441323121
441323450,广东省惠州市国营惠东梁化林场,town,441323,中国广东省惠州市惠东县广东省惠州市国营惠东梁化林场,441323450
441323451,广东省惠州市国营惠东九龙峰林场,town,441323,中国广东省惠州市惠东县广东省惠州市国营惠东九龙峰林场,441323451
441323452,惠东县港口海龟湾自然保护区,town,441323,中国广东省惠州市惠东县惠东县港口海龟湾自然保护区,441323452
441323453,莲花山白盆珠省级自然保护区,town,441323,中国广东省惠州市惠东县莲花山白盆珠省级自然保护区,441323453
441323454,广东惠东古田省级自然保护区,town,441323,中国广东省惠州市惠东县广东惠东古田省级自然保护区,441323454
441323455,惠东县珠三角产业转移园,town,441323,中国广东省惠州市惠东县惠东县珠三角产业转移园,441323455
441323570,巺寮滨海旅游度假区,town,441323,中国广东省惠州市惠东县巺寮滨海旅游度假区,441323570
441324001,龙城街道,town,441324,中国广东省惠州市龙门县龙城街道,441324001
441324002,平陵街道,town,441324,中国广东省惠州市龙门县平陵街道,441324002
441324100,麻榨镇,town,441324,中国广东省惠州市龙门县麻榨镇,441324100
441324101,永汉镇,town,441324,中国广东省惠州市龙门县永汉镇,441324101
441324115,龙田镇,town,441324,中国广东省惠州市龙门县龙田镇,441324115
441324116,龙潭镇,town,441324,中国广东省惠州市龙门县龙潭镇,441324116
441324117,地派镇,town,441324,中国广东省惠州市龙门县地派镇,441324117
441324118,龙华镇,town,441324,中国广东省惠州市龙门县龙华镇,441324118
441324119,龙江镇,town,441324,中国广东省惠州市龙门县龙江镇,441324119
441324200,蓝田瑶族乡,town,441324,中国广东省惠州市龙门县蓝田瑶族乡,441324200
441324453,龙门县密溪林场,town,441324,中国广东省惠州市龙门县龙门县密溪林场,441324453
441324570,南昆山生态旅游区,town,441324,中国广东省惠州市龙门县南昆山生态旅游区,441324570
441402004,江南街道,town,441402,中国广东省梅州市梅江区江南街道,441402004
441402006,金山街道,town,441402,中国广东省梅州市梅江区金山街道,441402006
441402007,西郊街道,town,441402,中国广东省梅州市梅江区西郊街道,441402007
441402102,三角镇,town,441402,中国广东省梅州市梅江区三角镇,441402102
441402103,长沙镇,town,441402,中国广东省梅州市梅江区长沙镇,441402103
441402105,城北镇,town,441402,中国广东省梅州市梅江区城北镇,441402105
441402106,西阳镇,town,441402,中国广东省梅州市梅江区西阳镇,441402106
441403001,新城办事处街道,town,441403,中国广东省梅州市梅县区新城办事处街道,441403001
441403100,松口镇,town,441403,中国广东省梅州市梅县区松口镇,441403100
441403101,城东镇,town,441403,中国广东省梅州市梅县区城东镇,441403101
441403102,石扇镇,town,441403,中国广东省梅州市梅县区石扇镇,441403102
441403103,梅西镇,town,441403,中国广东省梅州市梅县区梅西镇,441403103
441403104,大坪镇,town,441403,中国广东省梅州市梅县区大坪镇,441403104
441403105,石坑镇,town,441403,中国广东省梅州市梅县区石坑镇,441403105
441403106,南口镇,town,441403,中国广东省梅州市梅县区南口镇,441403106
441403107,畲江镇,town,441403,中国广东省梅州市梅县区畲江镇,441403107
441403108,水车镇,town,441403,中国广东省梅州市梅县区水车镇,441403108
441403110,梅南镇,town,441403,中国广东省梅州市梅县区梅南镇,441403110
441403111,雁洋镇,town,441403,中国广东省梅州市梅县区雁洋镇,441403111
441403112,白渡镇,town,441403,中国广东省梅州市梅县区白渡镇,441403112
441403113,丙村镇,town,441403,中国广东省梅州市梅县区丙村镇,441403113
441403114,隆文镇,town,441403,中国广东省梅州市梅县区隆文镇,441403114
441403116,松源镇,town,441403,中国广东省梅州市梅县区松源镇,441403116
441403118,桃尧镇,town,441403,中国广东省梅州市梅县区桃尧镇,441403118
441403132,程江镇,town,441403,中国广东省梅州市梅县区程江镇,441403132
441403133,扶大镇,town,441403,中国广东省梅州市梅县区扶大镇,441403133
441403500,梅西水库,town,441403,中国广东省梅州市梅县区梅西水库,441403500
441422100,湖寮镇,town,441422,中国广东省梅州市大埔县湖寮镇,441422100
441422101,茶阳镇,town,441422,中国广东省梅州市大埔县茶阳镇,441422101
441422102,高陂镇,town,441422,中国广东省梅州市大埔县高陂镇,441422102
441422103,青溪镇,town,441422,中国广东省梅州市大埔县青溪镇,441422103
441422105,三河镇,town,441422,中国广东省梅州市大埔县三河镇,441422105
441422107,大麻镇,town,441422,中国广东省梅州市大埔县大麻镇,441422107
441422108,银江镇,town,441422,中国广东省梅州市大埔县银江镇,441422108
441422109,洲瑞镇,town,441422,中国广东省梅州市大埔县洲瑞镇,441422109
441422112,光德镇,town,441422,中国广东省梅州市大埔县光德镇,441422112
441422113,桃源镇,town,441422,中国广东省梅州市大埔县桃源镇,441422113
441422114,枫朗镇,town,441422,中国广东省梅州市大埔县枫朗镇,441422114
441422116,百侯镇,town,441422,中国广东省梅州市大埔县百侯镇,441422116
441422117,大东镇,town,441422,中国广东省梅州市大埔县大东镇,441422117
441422118,西河镇,town,441422,中国广东省梅州市大埔县西河镇,441422118
441422400,丰溪林场,town,441422,中国广东省梅州市大埔县丰溪林场,441422400
441422401,洲瑞林场,town,441422,中国广东省梅州市大埔县洲瑞林场,441422401
441422402,大埔林场,town,441422,中国广东省梅州市大埔县大埔林场,441422402
441423100,汤坑镇,town,441423,中国广东省梅州市丰顺县汤坑镇,441423100
441423103,北斗镇,town,441423,中国广东省梅州市丰顺县北斗镇,441423103
441423104,汤西镇,town,441423,中国广东省梅州市丰顺县汤西镇,441423104
441423105,汤南镇,town,441423,中国广东省梅州市丰顺县汤南镇,441423105
441423106,埔寨镇,town,441423,中国广东省梅州市丰顺县埔寨镇,441423106
441423108,八乡山镇,town,441423,中国广东省梅州市丰顺县八乡山镇,441423108
441423109,丰良镇,town,441423,中国广东省梅州市丰顺县丰良镇,441423109
441423110,建桥镇,town,441423,中国广东省梅州市丰顺县建桥镇,441423110
441423111,龙岗镇,town,441423,中国广东省梅州市丰顺县龙岗镇,441423111
441423112,潘田镇,town,441423,中国广东省梅州市丰顺县潘田镇,441423112
441423114,黄金镇,town,441423,中国广东省梅州市丰顺县黄金镇,441423114
441423115,留隍镇,town,441423,中国广东省梅州市丰顺县留隍镇,441423115
441423118,大龙华镇,town,441423,中国广东省梅州市丰顺县大龙华镇,441423118
441423120,潭江镇,town,441423,中国广东省梅州市丰顺县潭江镇,441423120
441423122,小胜镇,town,441423,中国广东省梅州市丰顺县小胜镇,441423122
441423123,砂田镇,town,441423,中国广东省梅州市丰顺县砂田镇,441423123
441423450,埔寨农场,town,441423,中国广东省梅州市丰顺县埔寨农场,441423450
441424100,水寨镇,town,441424,中国广东省梅州市五华县水寨镇,441424100
441424101,河东镇,town,441424,中国广东省梅州市五华县河东镇,441424101
441424103,转水镇,town,441424,中国广东省梅州市五华县转水镇,441424103
441424104,华城镇,town,441424,中国广东省梅州市五华县华城镇,441424104
441424106,岐岭镇,town,441424,中国广东省梅州市五华县岐岭镇,441424106
441424108,潭下镇,town,441424,中国广东省梅州市五华县潭下镇,441424108
441424109,长布镇,town,441424,中国广东省梅州市五华县长布镇,441424109
441424111,周江镇,town,441424,中国广东省梅州市五华县周江镇,441424111
441424113,横陂镇,town,441424,中国广东省梅州市五华县横陂镇,441424113
441424117,郭田镇,town,441424,中国广东省梅州市五华县郭田镇,441424117
441424118,双华镇,town,441424,中国广东省梅州市五华县双华镇,441424118
441424120,安流镇,town,441424,中国广东省梅州市五华县安流镇,441424120
441424123,棉洋镇,town,441424,中国广东省梅州市五华县棉洋镇,441424123
441424125,梅林镇,town,441424,中国广东省梅州市五华县梅林镇,441424125
441424126,华阳镇,town,441424,中国广东省梅州市五华县华阳镇,441424126
441424127,龙村镇,town,441424,中国广东省梅州市五华县龙村镇,441424127
441426100,大柘镇,town,441426,中国广东省梅州市平远县大柘镇,441426100
441426101,石正镇,town,441426,中国广东省梅州市平远县石正镇,441426101
441426102,东石镇,town,441426,中国广东省梅州市平远县东石镇,441426102
441426103,仁居镇,town,441426,中国广东省梅州市平远县仁居镇,441426103
441426104,八尺镇,town,441426,中国广东省梅州市平远县八尺镇,441426104
441426105,差干镇,town,441426,中国广东省梅州市平远县差干镇,441426105
441426107,河头镇,town,441426,中国广东省梅州市平远县河头镇,441426107
441426108,中行镇,town,441426,中国广东省梅州市平远县中行镇,441426108
441426109,上举镇,town,441426,中国广东省梅州市平远县上举镇,441426109
441426110,泗水镇,town,441426,中国广东省梅州市平远县泗水镇,441426110
441426114,长田镇,town,441426,中国广东省梅州市平远县长田镇,441426114
441426115,热柘镇,town,441426,中国广东省梅州市平远县热柘镇,441426115
441427100,蕉城镇,town,441427,中国广东省梅州市蕉岭县蕉城镇,441427100
441427102,长潭镇,town,441427,中国广东省梅州市蕉岭县长潭镇,441427102
441427103,三圳镇,town,441427,中国广东省梅州市蕉岭县三圳镇,441427103
441427104,新铺镇,town,441427,中国广东省梅州市蕉岭县新铺镇,441427104
441427106,文福镇,town,441427,中国广东省梅州市蕉岭县文福镇,441427106
441427107,广福镇,town,441427,中国广东省梅州市蕉岭县广福镇,441427107
441427108,蓝坊镇,town,441427,中国广东省梅州市蕉岭县蓝坊镇,441427108
441427110,南礤镇,town,441427,中国广东省梅州市蕉岭县南礤镇,441427110
441481001,兴田街道,town,441481,中国广东省梅州市兴宁市兴田街道,441481001
441481002,福兴街道,town,441481,中国广东省梅州市兴宁市福兴街道,441481002
441481003,宁新街道,town,441481,中国广东省梅州市兴宁市宁新街道,441481003
441481102,宁中镇,town,441481,中国广东省梅州市兴宁市宁中镇,441481102
441481104,新陂镇,town,441481,中国广东省梅州市兴宁市新陂镇,441481104
441481105,刁坊镇,town,441481,中国广东省梅州市兴宁市刁坊镇,441481105
441481107,永和镇,town,441481,中国广东省梅州市兴宁市永和镇,441481107
441481108,径南镇,town,441481,中国广东省梅州市兴宁市径南镇,441481108
441481110,坭陂镇,town,441481,中国广东省梅州市兴宁市坭陂镇,441481110
441481111,新圩镇,town,441481,中国广东省梅州市兴宁市新圩镇,441481111
441481112,水口镇,town,441481,中国广东省梅州市兴宁市水口镇,441481112
441481115,罗浮镇,town,441481,中国广东省梅州市兴宁市罗浮镇,441481115
441481116,罗岗镇,town,441481,中国广东省梅州市兴宁市罗岗镇,441481116
441481117,黄槐镇,town,441481,中国广东省梅州市兴宁市黄槐镇,441481117
441481118,黄陂镇,town,441481,中国广东省梅州市兴宁市黄陂镇,441481118
441481122,合水镇,town,441481,中国广东省梅州市兴宁市合水镇,441481122
441481123,龙田镇,town,441481,中国广东省梅州市兴宁市龙田镇,441481123
441481124,石马镇,town,441481,中国广东省梅州市兴宁市石马镇,441481124
441481125,大坪镇,town,441481,中国广东省梅州市兴宁市大坪镇,441481125
441481126,叶塘镇,town,441481,中国广东省梅州市兴宁市叶塘镇,441481126
441502001,新港街道,town,441502,中国广东省汕尾市城区新港街道,441502001
441502002,香洲街道,town,441502,中国广东省汕尾市城区香洲街道,441502002
441502003,凤山街道,town,441502,中国广东省汕尾市城区凤山街道,441502003
441502004,田墘街道,town,441502,中国广东省汕尾市城区田墘街道,441502004
441502005,东洲街道,town,441502,中国广东省汕尾市城区东洲街道,441502005
441502006,遮浪街道,town,441502,中国广东省汕尾市城区遮浪街道,441502006
441502007,马宫街道,town,441502,中国广东省汕尾市城区马宫街道,441502007
441502100,红草镇,town,441502,中国广东省汕尾市城区红草镇,441502100
441502102,东涌镇,town,441502,中国广东省汕尾市城区东涌镇,441502102
441502103,捷胜镇,town,441502,中国广东省汕尾市城区捷胜镇,441502103
441521101,梅陇镇,town,441521,中国广东省汕尾市海丰县梅陇镇,441521101
441521102,小漠镇,town,441521,中国广东省汕尾市海丰县小漠镇,441521102
441521103,鹅埠镇,town,441521,中国广东省汕尾市海丰县鹅埠镇,441521103
441521104,赤石镇,town,441521,中国广东省汕尾市海丰县赤石镇,441521104
441521105,鮜门镇,town,441521,中国广东省汕尾市海丰县鮜门镇,441521105
441521106,联安镇,town,441521,中国广东省汕尾市海丰县联安镇,441521106
441521107,陶河镇,town,441521,中国广东省汕尾市海丰县陶河镇,441521107
441521108,赤坑镇,town,441521,中国广东省汕尾市海丰县赤坑镇,441521108
441521109,大湖镇,town,441521,中国广东省汕尾市海丰县大湖镇,441521109
441521110,可塘镇,town,441521,中国广东省汕尾市海丰县可塘镇,441521110
441521112,黄羌镇,town,441521,中国广东省汕尾市海丰县黄羌镇,441521112
441521113,平东镇,town,441521,中国广东省汕尾市海丰县平东镇,441521113
441521115,海城镇,town,441521,中国广东省汕尾市海丰县海城镇,441521115
441521118,公平镇,town,441521,中国广东省汕尾市海丰县公平镇,441521118
441521119,附城镇,town,441521,中国广东省汕尾市海丰县附城镇,441521119
441521120,城东镇,town,441521,中国广东省汕尾市海丰县城东镇,441521120
441523100,河田镇,town,441523,中国广东省汕尾市陆河县河田镇,441523100
441523101,水唇镇,town,441523,中国广东省汕尾市陆河县水唇镇,441523101
441523102,河口镇,town,441523,中国广东省汕尾市陆河县河口镇,441523102
441523103,新田镇,town,441523,中国广东省汕尾市陆河县新田镇,441523103
441523104,上护镇,town,441523,中国广东省汕尾市陆河县上护镇,441523104
441523105,螺溪镇,town,441523,中国广东省汕尾市陆河县螺溪镇,441523105
441523106,东坑镇,town,441523,中国广东省汕尾市陆河县东坑镇,441523106
441523107,南万镇,town,441523,中国广东省汕尾市陆河县南万镇,441523107
441581001,东海街道,town,441581,中国广东省汕尾市陆丰市东海街道,441581001
441581002,河西街道,town,441581,中国广东省汕尾市陆丰市河西街道,441581002
441581003,城东街道,town,441581,中国广东省汕尾市陆丰市城东街道,441581003
441581101,甲子镇,town,441581,中国广东省汕尾市陆丰市甲子镇,441581101
441581102,碣石镇,town,441581,中国广东省汕尾市陆丰市碣石镇,441581102
441581103,湖东镇,town,441581,中国广东省汕尾市陆丰市湖东镇,441581103
441581104,大安镇,town,441581,中国广东省汕尾市陆丰市大安镇,441581104
441581105,博美镇,town,441581,中国广东省汕尾市陆丰市博美镇,441581105
441581106,内湖镇,town,441581,中国广东省汕尾市陆丰市内湖镇,441581106
441581107,南塘镇,town,441581,中国广东省汕尾市陆丰市南塘镇,441581107
441581108,陂洋镇,town,441581,中国广东省汕尾市陆丰市陂洋镇,441581108
441581109,八万镇,town,441581,中国广东省汕尾市陆丰市八万镇,441581109
441581110,金厢镇,town,441581,中国广东省汕尾市陆丰市金厢镇,441581110
441581111,潭西镇,town,441581,中国广东省汕尾市陆丰市潭西镇,441581111
441581112,甲东镇,town,441581,中国广东省汕尾市陆丰市甲东镇,441581112
441581115,河东镇,town,441581,中国广东省汕尾市陆丰市河东镇,441581115
441581116,上英镇,town,441581,中国广东省汕尾市陆丰市上英镇,441581116
441581117,桥冲镇,town,441581,中国广东省汕尾市陆丰市桥冲镇,441581117
441581118,甲西镇,town,441581,中国广东省汕尾市陆丰市甲西镇,441581118
441581119,西南镇,town,441581,中国广东省汕尾市陆丰市西南镇,441581119
441581400,华侨管理区,town,441581,中国广东省汕尾市陆丰市华侨管理区,441581400
441581450,铜锣湖农场,town,441581,中国广东省汕尾市陆丰市铜锣湖农场,441581450
441581451,星都经济开发试验区,town,441581,中国广东省汕尾市陆丰市星都经济开发试验区,441581451
441581452,大安农场,town,441581,中国广东省汕尾市陆丰市大安农场,441581452
441581453,罗经嶂林场,town,441581,中国广东省汕尾市陆丰市罗经嶂林场,441581453
441581454,湖东林场,town,441581,中国广东省汕尾市陆丰市湖东林场,441581454
441581455,东海岸林场,town,441581,中国广东省汕尾市陆丰市东海岸林场,441581455
441581456,红岭林场,town,441581,中国广东省汕尾市陆丰市红岭林场,441581456
441581457,畜牧果林场,town,441581,中国广东省汕尾市陆丰市畜牧果林场,441581457
441602001,上城街道,town,441602,中国广东省河源市源城区上城街道,441602001
441602002,新江街道,town,441602,中国广东省河源市源城区新江街道,441602002
441602003,东埔街道,town,441602,中国广东省河源市源城区东埔街道,441602003
441602004,源西街道,town,441602,中国广东省河源市源城区源西街道,441602004
441602005,高埔岗街道,town,441602,中国广东省河源市源城区高埔岗街道,441602005
441602006,城东街道,town,441602,中国广东省河源市源城区城东街道,441602006
441602100,源南镇,town,441602,中国广东省河源市源城区源南镇,441602100
441602101,埔前镇,town,441602,中国广东省河源市源城区埔前镇,441602101
441621100,紫城镇,town,441621,中国广东省河源市紫金县紫城镇,441621100
441621102,龙窝镇,town,441621,中国广东省河源市紫金县龙窝镇,441621102
441621103,九和镇,town,441621,中国广东省河源市紫金县九和镇,441621103
441621104,上义镇,town,441621,中国广东省河源市紫金县上义镇,441621104
441621105,蓝塘镇,town,441621,中国广东省河源市紫金县蓝塘镇,441621105
441621106,凤安镇,town,441621,中国广东省河源市紫金县凤安镇,441621106
441621107,义容镇,town,441621,中国广东省河源市紫金县义容镇,441621107
441621108,古竹镇,town,441621,中国广东省河源市紫金县古竹镇,441621108
441621109,临江镇,town,441621,中国广东省河源市紫金县临江镇,441621109
441621110,柏埔镇,town,441621,中国广东省河源市紫金县柏埔镇,441621110
441621111,黄塘镇,town,441621,中国广东省河源市紫金县黄塘镇,441621111
441621112,敬梓镇,town,441621,中国广东省河源市紫金县敬梓镇,441621112
441621114,水墩镇,town,441621,中国广东省河源市紫金县水墩镇,441621114
441621115,南岭镇,town,441621,中国广东省河源市紫金县南岭镇,441621115
441621116,苏区镇,town,441621,中国广东省河源市紫金县苏区镇,441621116
441621117,瓦溪镇,town,441621,中国广东省河源市紫金县瓦溪镇,441621117
441621118,好义镇,town,441621,中国广东省河源市紫金县好义镇,441621118
441621119,中坝镇,town,441621,中国广东省河源市紫金县中坝镇,441621119
441622100,老隆镇,town,441622,中国广东省河源市龙川县老隆镇,441622100
441622102,义都镇,town,441622,中国广东省河源市龙川县义都镇,441622102
441622103,佗城镇,town,441622,中国广东省河源市龙川县佗城镇,441622103
441622104,鹤市镇,town,441622,中国广东省河源市龙川县鹤市镇,441622104
441622105,黄布镇,town,441622,中国广东省河源市龙川县黄布镇,441622105
441622106,紫市镇,town,441622,中国广东省河源市龙川县紫市镇,441622106
441622107,通衢镇,town,441622,中国广东省河源市龙川县通衢镇,441622107
441622109,登云镇,town,441622,中国广东省河源市龙川县登云镇,441622109
441622110,丰稔镇,town,441622,中国广东省河源市龙川县丰稔镇,441622110
